ticker,flag_date,direction,checkpoint_days,checked_date,price_at_flag,price_at_checkpoint,pct_change,hit
IRON,2026-07-17,call,10,2026-07-31,75.28,77.0,2.28,True
NATL,2026-07-17,put,1,2026-07-31,47.175,46.9,-0.58,True
NATL,2026-07-17,put,3,2026-07-31,47.175,46.9,-0.58,True
NATL,2026-07-17,put,5,2026-07-31,47.175,46.9,-0.58,True
NATL,2026-07-17,put,10,2026-07-31,47.175,46.9,-0.58,True
SKYW,2026-07-17,put,1,2026-07-31,96.19,108.17,12.45,False
SKYW,2026-07-17,put,3,2026-07-31,96.19,108.17,12.45,False
SKYW,2026-07-17,put,5,2026-07-31,96.19,108.17,12.45,False
SKYW,2026-07-17,put,10,2026-07-31,96.19,108.17,12.45,False
EBC,2026-07-17,call,1,2026-07-31,23.045,22.885,-0.69,False
EBC,2026-07-17,call,3,2026-07-31,23.045,22.885,-0.69,False
EBC,2026-07-17,call,5,2026-07-31,23.045,22.885,-0.69,False
EBC,2026-07-17,call,10,2026-07-31,23.045,22.885,-0.69,False
CALX,2026-07-20,call,1,2026-07-31,39.14,35.63,-8.97,False
CALX,2026-07-20,call,3,2026-07-31,39.14,35.63,-8.97,False
CALX,2026-07-20,call,5,2026-07-31,39.14,35.63,-8.97,False
ACHR,2026-07-20,call,1,2026-07-31,5.225,4.6699,-10.62,False
ACHR,2026-07-20,call,3,2026-07-31,5.225,4.6699,-10.62,False
ACHR,2026-07-20,call,5,2026-07-31,5.225,4.6699,-10.62,False
MMSI,2026-07-20,call,1,2026-07-31,75.265,85.62,13.76,True
MMSI,2026-07-20,call,3,2026-07-31,75.265,85.62,13.76,True
MMSI,2026-07-20,call,5,2026-07-31,75.265,85.62,13.76,True
ASTH,2026-07-20,call,1,2026-07-31,45.23,35.695,-21.08,False
ASTH,2026-07-20,call,3,2026-07-31,45.23,35.695,-21.08,False
ASTH,2026-07-20,call,5,2026-07-31,45.23,35.695,-21.08,False
FCF,2026-07-20,call,1,2026-07-31,20.905,21.38,2.27,True
FCF,2026-07-20,call,3,2026-07-31,20.905,21.38,2.27,True
FCF,2026-07-20,call,5,2026-07-31,20.905,21.38,2.27,True
CIFR,2026-07-20,put,1,2026-07-31,20.695,23.02,11.23,False
CIFR,2026-07-20,put,3,2026-07-31,20.695,23.02,11.23,False
CIFR,2026-07-20,put,5,2026-07-31,20.695,23.02,11.23,False
TTAN,2026-07-20,call,1,2026-07-31,80.29,82.835,3.17,True
TTAN,2026-07-20,call,3,2026-07-31,80.29,82.835,3.17,True
TTAN,2026-07-20,call,5,2026-07-31,80.29,82.835,3.17,True
IMVT,2026-07-20,call,1,2026-07-31,39.89,38.54,-3.38,False
IMVT,2026-07-20,call,3,2026-07-31,39.89,38.54,-3.38,False
IMVT,2026-07-20,call,5,2026-07-31,39.89,38.54,-3.38,False
SLS,2026-07-20,call,1,2026-07-31,12.27,10.07,-17.93,False
SLS,2026-07-20,call,3,2026-07-31,12.27,10.07,-17.93,False
SLS,2026-07-20,call,5,2026-07-31,12.27,10.07,-17.93,False
ELVN,2026-07-20,put,1,2026-07-31,52.03,55.37,6.42,False
ELVN,2026-07-20,put,3,2026-07-31,52.03,55.37,6.42,False
ELVN,2026-07-20,put,5,2026-07-31,52.03,55.37,6.42,False
TMHC,2026-07-20,call,1,2026-07-31,72.45,72.45,0.0,False
TMHC,2026-07-20,call,3,2026-07-31,72.45,72.45,0.0,False
TMHC,2026-07-20,call,5,2026-07-31,72.45,72.45,0.0,False
HUT,2026-07-20,call,1,2026-07-31,99.79,110.38,10.61,True
HUT,2026-07-20,call,3,2026-07-31,99.79,110.38,10.61,True
HUT,2026-07-20,call,5,2026-07-31,99.79,110.38,10.61,True
BULL,2026-07-20,call,1,2026-07-31,7.635,7.085,-7.2,False
BULL,2026-07-20,call,3,2026-07-31,7.635,7.085,-7.2,False
BULL,2026-07-20,call,5,2026-07-31,7.635,7.085,-7.2,False
IDYA,2026-07-20,call,1,2026-07-31,35.83,35.695,-0.38,False
IDYA,2026-07-20,call,3,2026-07-31,35.83,35.695,-0.38,False
IDYA,2026-07-20,call,5,2026-07-31,35.83,35.695,-0.38,False
PRM,2026-07-20,call,1,2026-07-31,35.51,30.755,-13.39,False
PRM,2026-07-20,call,3,2026-07-31,35.51,30.755,-13.39,False
PRM,2026-07-20,call,5,2026-07-31,35.51,30.755,-13.39,False
SBRA,2026-07-21,call,1,2026-07-31,21.75,21.2,-2.53,False
SBRA,2026-07-21,call,3,2026-07-31,21.75,21.2,-2.53,False
SBRA,2026-07-21,call,5,2026-07-31,21.75,21.2,-2.53,False
FCF,2026-07-21,call,1,2026-07-31,20.84,21.38,2.59,True
FCF,2026-07-21,call,3,2026-07-31,20.84,21.38,2.59,True
FCF,2026-07-21,call,5,2026-07-31,20.84,21.38,2.59,True
LBRT,2026-07-21,call,1,2026-07-31,24.95,18.735,-24.91,False
LBRT,2026-07-21,call,3,2026-07-31,24.95,18.735,-24.91,False
LBRT,2026-07-21,call,5,2026-07-31,24.95,18.735,-24.91,False
RSI,2026-07-21,put,1,2026-07-31,33.8,27.46,-18.76,True
RSI,2026-07-21,put,3,2026-07-31,33.8,27.46,-18.76,True
RSI,2026-07-21,put,5,2026-07-31,33.8,27.46,-18.76,True
APAM,2026-07-21,call,1,2026-07-31,39.28,39.17,-0.28,False
APAM,2026-07-21,call,3,2026-07-31,39.28,39.17,-0.28,False
APAM,2026-07-21,call,5,2026-07-31,39.28,39.17,-0.28,False
CALX,2026-07-21,put,1,2026-07-31,35.34,35.63,0.82,False
CALX,2026-07-21,put,3,2026-07-31,35.34,35.63,0.82,False
CALX,2026-07-21,put,5,2026-07-31,35.34,35.63,0.82,False
IMVT,2026-07-21,call,1,2026-07-31,39.73,38.54,-3.0,False
IMVT,2026-07-21,call,3,2026-07-31,39.73,38.54,-3.0,False
IMVT,2026-07-21,call,5,2026-07-31,39.73,38.54,-3.0,False
TNGX,2026-07-21,call,1,2026-07-31,29.06,27.28,-6.13,False
TNGX,2026-07-21,call,3,2026-07-31,29.06,27.28,-6.13,False
TNGX,2026-07-21,call,5,2026-07-31,29.06,27.28,-6.13,False
JOBY,2026-07-21,call,1,2026-07-31,7.725,7.135,-7.64,False
JOBY,2026-07-21,call,3,2026-07-31,7.725,7.135,-7.64,False
JOBY,2026-07-21,call,5,2026-07-31,7.725,7.135,-7.64,False
ACHR,2026-07-21,call,1,2026-07-31,5.3099,4.6699,-12.05,False
ACHR,2026-07-21,call,3,2026-07-31,5.3099,4.6699,-12.05,False
ACHR,2026-07-21,call,5,2026-07-31,5.3099,4.6699,-12.05,False
BULL,2026-07-21,call,1,2026-07-31,8.19,7.085,-13.49,False
BULL,2026-07-21,call,3,2026-07-31,8.19,7.085,-13.49,False
BULL,2026-07-21,call,5,2026-07-31,8.19,7.085,-13.49,False
XMTR,2026-07-21,call,1,2026-07-31,104.58,85.46,-18.28,False
XMTR,2026-07-21,call,3,2026-07-31,104.58,85.46,-18.28,False
XMTR,2026-07-21,call,5,2026-07-31,104.58,85.46,-18.28,False
APLE,2026-07-21,call,1,2026-07-31,16.955,16.475,-2.83,False
APLE,2026-07-21,call,3,2026-07-31,16.955,16.475,-2.83,False
APLE,2026-07-21,call,5,2026-07-31,16.955,16.475,-2.83,False
ONDS,2026-07-21,call,1,2026-07-31,7.65,7.37,-3.66,False
ONDS,2026-07-21,call,3,2026-07-31,7.65,7.37,-3.66,False
ONDS,2026-07-21,call,5,2026-07-31,7.65,7.37,-3.66,False
ABG,2026-07-22,call,1,2026-07-31,221.02,229.23,3.71,True
ABG,2026-07-22,call,3,2026-07-31,221.02,229.23,3.71,True
ABG,2026-07-22,call,5,2026-07-31,221.02,229.23,3.71,True
RSI,2026-07-22,put,1,2026-07-31,31.905,27.46,-13.93,True
RSI,2026-07-22,put,3,2026-07-31,31.905,27.46,-13.93,True
RSI,2026-07-22,put,5,2026-07-31,31.905,27.46,-13.93,True
FCF,2026-07-22,call,1,2026-07-31,20.8,21.38,2.79,True
FCF,2026-07-22,call,3,2026-07-31,20.8,21.38,2.79,True
FCF,2026-07-22,call,5,2026-07-31,20.8,21.38,2.79,True
UTI,2026-07-22,call,1,2026-07-31,35.63,40.185,12.78,True
UTI,2026-07-22,call,3,2026-07-31,35.63,40.185,12.78,True
UTI,2026-07-22,call,5,2026-07-31,35.63,40.185,12.78,True
RRR,2026-07-22,put,1,2026-07-31,64.08,64.52,0.69,False
RRR,2026-07-22,put,3,2026-07-31,64.08,64.52,0.69,False
RRR,2026-07-22,put,5,2026-07-31,64.08,64.52,0.69,False
APAM,2026-07-22,call,1,2026-07-31,39.115,39.17,0.14,True
APAM,2026-07-22,call,3,2026-07-31,39.115,39.17,0.14,True
APAM,2026-07-22,call,5,2026-07-31,39.115,39.17,0.14,True
ONDS,2026-07-22,call,1,2026-07-31,8.4413,7.37,-12.69,False
ONDS,2026-07-22,call,3,2026-07-31,8.4413,7.37,-12.69,False
ONDS,2026-07-22,call,5,2026-07-31,8.4413,7.37,-12.69,False
IMVT,2026-07-22,call,1,2026-07-31,39.155,38.54,-1.57,False
IMVT,2026-07-22,call,3,2026-07-31,39.155,38.54,-1.57,False
IMVT,2026-07-22,call,5,2026-07-31,39.155,38.54,-1.57,False
LQDA,2026-07-22,call,1,2026-07-31,84.81,86.15,1.58,True
LQDA,2026-07-22,call,3,2026-07-31,84.81,86.15,1.58,True
LQDA,2026-07-22,call,5,2026-07-31,84.81,86.15,1.58,True
VAC,2026-07-22,put,1,2026-07-31,98.12,98.11,-0.01,True
VAC,2026-07-22,put,3,2026-07-31,98.12,98.11,-0.01,True
VAC,2026-07-22,put,5,2026-07-31,98.12,98.11,-0.01,True
MANE,2026-07-22,put,1,2026-07-31,113.07,106.61,-5.71,True
MANE,2026-07-22,put,3,2026-07-31,113.07,106.61,-5.71,True
MANE,2026-07-22,put,5,2026-07-31,113.07,106.61,-5.71,True
PRM,2026-07-22,call,1,2026-07-31,34.75,30.755,-11.5,False
PRM,2026-07-22,call,3,2026-07-31,34.75,30.755,-11.5,False
PRM,2026-07-22,call,5,2026-07-31,34.75,30.755,-11.5,False
IDYA,2026-07-22,call,1,2026-07-31,35.3,35.695,1.12,True
IDYA,2026-07-22,call,3,2026-07-31,35.3,35.695,1.12,True
IDYA,2026-07-22,call,5,2026-07-31,35.3,35.695,1.12,True
SFNC,2026-07-22,call,1,2026-07-31,22.935,23.565,2.75,True
SFNC,2026-07-22,call,3,2026-07-31,22.935,23.565,2.75,True
SFNC,2026-07-22,call,5,2026-07-31,22.935,23.565,2.75,True
SGHC,2026-07-22,call,1,2026-07-31,14.855,14.1,-5.08,False
SGHC,2026-07-22,call,3,2026-07-31,14.855,14.1,-5.08,False
SGHC,2026-07-22,call,5,2026-07-31,14.855,14.1,-5.08,False
FCF,2026-07-23,call,1,2026-07-31,20.5809,21.38,3.88,True
FCF,2026-07-23,call,3,2026-07-31,20.5809,21.38,3.88,True
FCF,2026-07-23,call,5,2026-07-31,20.5809,21.38,3.88,True
ABG,2026-07-23,call,1,2026-07-31,220.8,229.23,3.82,True
ABG,2026-07-23,call,3,2026-07-31,220.8,229.23,3.82,True
ABG,2026-07-23,call,5,2026-07-31,220.8,229.23,3.82,True
APAM,2026-07-23,call,1,2026-07-31,38.63,39.17,1.4,True
APAM,2026-07-23,call,3,2026-07-31,38.63,39.17,1.4,True
APAM,2026-07-23,call,5,2026-07-31,38.63,39.17,1.4,True
UFPI,2026-07-23,put,1,2026-07-31,85.98,86.35,0.43,False
UFPI,2026-07-23,put,3,2026-07-31,85.98,86.35,0.43,False
UFPI,2026-07-23,put,5,2026-07-31,85.98,86.35,0.43,False
IMVT,2026-07-23,call,1,2026-07-31,39.445,38.54,-2.29,False
IMVT,2026-07-23,call,3,2026-07-31,39.445,38.54,-2.29,False
IMVT,2026-07-23,call,5,2026-07-31,39.445,38.54,-2.29,False
AUB,2026-07-23,call,1,2026-07-31,41.76,42.41,1.56,True
AUB,2026-07-23,call,3,2026-07-31,41.76,42.41,1.56,True
AUB,2026-07-23,call,5,2026-07-31,41.76,42.41,1.56,True
RRR,2026-07-23,put,1,2026-07-31,62.78,64.52,2.77,False
RRR,2026-07-23,put,3,2026-07-31,62.78,64.52,2.77,False
RRR,2026-07-23,put,5,2026-07-31,62.78,64.52,2.77,False
PRM,2026-07-23,call,1,2026-07-31,34.005,30.755,-9.56,False
PRM,2026-07-23,call,3,2026-07-31,34.005,30.755,-9.56,False
PRM,2026-07-23,call,5,2026-07-31,34.005,30.755,-9.56,False
OPEN,2026-07-23,call,1,2026-07-31,3.895,3.83,-1.67,False
OPEN,2026-07-23,call,3,2026-07-31,3.895,3.83,-1.67,False
OPEN,2026-07-23,call,5,2026-07-31,3.895,3.83,-1.67,False
VAC,2026-07-23,put,1,2026-07-31,93.04,98.11,5.45,False
VAC,2026-07-23,put,3,2026-07-31,93.04,98.11,5.45,False
VAC,2026-07-23,put,5,2026-07-31,93.04,98.11,5.45,False
SFNC,2026-07-23,call,1,2026-07-31,22.815,23.565,3.29,True
SFNC,2026-07-23,call,3,2026-07-31,22.815,23.565,3.29,True
SFNC,2026-07-23,call,5,2026-07-31,22.815,23.565,3.29,True
TRMK,2026-07-23,call,1,2026-07-31,45.76,47.46,3.72,True
TRMK,2026-07-23,call,3,2026-07-31,45.76,47.46,3.72,True
TRMK,2026-07-23,call,5,2026-07-31,45.76,47.46,3.72,True
ELVN,2026-07-23,put,1,2026-07-31,52.87,55.37,4.73,False
ELVN,2026-07-23,put,3,2026-07-31,52.87,55.37,4.73,False
ELVN,2026-07-23,put,5,2026-07-31,52.87,55.37,4.73,False
URBN,2026-07-23,put,1,2026-07-31,70.04,74.77,6.75,False
URBN,2026-07-23,put,3,2026-07-31,70.04,74.77,6.75,False
URBN,2026-07-23,put,5,2026-07-31,70.04,74.77,6.75,False
AIN,2026-07-23,put,1,2026-07-31,74.155,74.525,0.5,False
AIN,2026-07-23,put,3,2026-07-31,74.155,74.525,0.5,False
AIN,2026-07-23,put,5,2026-07-31,74.155,74.525,0.5,False
FCF,2026-07-24,call,1,2026-07-31,20.995,21.38,1.83,True
FCF,2026-07-24,call,3,2026-07-31,20.995,21.38,1.83,True
FCF,2026-07-24,call,5,2026-07-31,20.995,21.38,1.83,True
ACMR,2026-07-24,call,1,2026-07-31,86.005,80.19,-6.76,False
ACMR,2026-07-24,call,3,2026-07-31,86.005,80.19,-6.76,False
ACMR,2026-07-24,call,5,2026-07-31,86.005,80.19,-6.76,False
HIW,2026-07-24,call,1,2026-07-31,33.695,33.245,-1.34,False
HIW,2026-07-24,call,3,2026-07-31,33.695,33.245,-1.34,False
HIW,2026-07-24,call,5,2026-07-31,33.695,33.245,-1.34,False
TTAN,2026-07-24,put,1,2026-07-31,70.205,82.835,17.99,False
TTAN,2026-07-24,put,3,2026-07-31,70.205,82.835,17.99,False
TTAN,2026-07-24,put,5,2026-07-31,70.205,82.835,17.99,False
VSXY,2026-07-24,put,1,2026-07-31,84.36,89.36,5.93,False
VSXY,2026-07-24,put,3,2026-07-31,84.36,89.36,5.93,False
VSXY,2026-07-24,put,5,2026-07-31,84.36,89.36,5.93,False
DCO,2026-07-24,call,1,2026-07-31,176.06,182.025,3.39,True
DCO,2026-07-24,call,3,2026-07-31,176.06,182.025,3.39,True
DCO,2026-07-24,call,5,2026-07-31,176.06,182.025,3.39,True
ABG,2026-07-24,call,1,2026-07-31,226.53,229.23,1.19,True
ABG,2026-07-24,call,3,2026-07-31,226.53,229.23,1.19,True
ABG,2026-07-24,call,5,2026-07-31,226.53,229.23,1.19,True
IMVT,2026-07-24,call,1,2026-07-31,39.27,38.54,-1.86,False
IMVT,2026-07-24,call,3,2026-07-31,39.27,38.54,-1.86,False
IMVT,2026-07-24,call,5,2026-07-31,39.27,38.54,-1.86,False
RRR,2026-07-24,put,1,2026-07-31,63.64,64.52,1.38,False
RRR,2026-07-24,put,3,2026-07-31,63.64,64.52,1.38,False
RRR,2026-07-24,put,5,2026-07-31,63.64,64.52,1.38,False
SFNC,2026-07-24,call,1,2026-07-31,23.35,23.565,0.92,True
SFNC,2026-07-24,call,3,2026-07-31,23.35,23.565,0.92,True
SFNC,2026-07-24,call,5,2026-07-31,23.35,23.565,0.92,True
DIOD,2026-07-24,call,1,2026-07-31,88.79,83.305,-6.18,False
DIOD,2026-07-24,call,3,2026-07-31,88.79,83.305,-6.18,False
DIOD,2026-07-24,call,5,2026-07-31,88.79,83.305,-6.18,False
VAC,2026-07-24,put,1,2026-07-31,95.36,98.11,2.88,False
VAC,2026-07-24,put,3,2026-07-31,95.36,98.11,2.88,False
VAC,2026-07-24,put,5,2026-07-31,95.36,98.11,2.88,False
ELVN,2026-07-24,put,1,2026-07-31,53.13,55.37,4.22,False
ELVN,2026-07-24,put,3,2026-07-31,53.13,55.37,4.22,False
ELVN,2026-07-24,put,5,2026-07-31,53.13,55.37,4.22,False
AIN,2026-07-24,put,1,2026-07-31,75.915,74.525,-1.83,True
AIN,2026-07-24,put,3,2026-07-31,75.915,74.525,-1.83,True
AIN,2026-07-24,put,5,2026-07-31,75.915,74.525,-1.83,True
IRT,2026-07-24,put,1,2026-07-31,16.55,16.635,0.51,False
IRT,2026-07-24,put,3,2026-07-31,16.55,16.635,0.51,False
IRT,2026-07-24,put,5,2026-07-31,16.55,16.635,0.51,False
HRI,2026-07-27,call,1,2026-07-31,158.87,150.035,-5.56,False
HRI,2026-07-27,call,3,2026-07-31,158.87,150.035,-5.56,False
FCF,2026-07-27,call,1,2026-07-31,20.995,21.38,1.83,True
FCF,2026-07-27,call,3,2026-07-31,20.995,21.38,1.83,True
PRDO,2026-07-27,call,1,2026-07-31,31.8,31.495,-0.96,False
PRDO,2026-07-27,call,3,2026-07-31,31.8,31.495,-0.96,False
KNSA,2026-07-27,call,1,2026-07-31,64.68,75.0,15.96,True
KNSA,2026-07-27,call,3,2026-07-31,64.68,75.0,15.96,True
JBLU,2026-07-27,call,1,2026-07-31,5.42,6.04,11.44,True
JBLU,2026-07-27,call,3,2026-07-31,5.42,6.04,11.44,True
QBTS,2026-07-27,call,1,2026-07-31,18.8001,18.295,-2.69,False
QBTS,2026-07-27,call,3,2026-07-31,18.8001,18.295,-2.69,False
XENE,2026-07-27,put,1,2026-07-31,65.685,63.34,-3.57,True
XENE,2026-07-27,put,3,2026-07-31,65.685,63.34,-3.57,True
MMSI,2026-07-27,call,1,2026-07-31,76.36,85.62,12.13,True
MMSI,2026-07-27,call,3,2026-07-31,76.36,85.62,12.13,True
LAUR,2026-07-27,call,1,2026-07-31,37.5,38.29,2.11,True
LAUR,2026-07-27,call,3,2026-07-31,37.5,38.29,2.11,True
CIFR,2026-07-27,call,1,2026-07-31,21.015,23.02,9.54,True
CIFR,2026-07-27,call,3,2026-07-31,21.015,23.02,9.54,True
FCFS,2026-07-27,call,1,2026-07-31,202.465,203.95,0.73,True
FCFS,2026-07-27,call,3,2026-07-31,202.465,203.95,0.73,True
GKOS,2026-07-27,put,1,2026-07-31,150.225,167.075,11.22,False
GKOS,2026-07-27,put,3,2026-07-31,150.225,167.075,11.22,False
RGTI,2026-07-27,call,1,2026-07-31,15.0801,15.015,-0.43,False
RGTI,2026-07-27,call,3,2026-07-31,15.0801,15.015,-0.43,False
SOUN,2026-07-27,call,1,2026-07-31,6.38,6.135,-3.84,False
SOUN,2026-07-27,call,3,2026-07-31,6.38,6.135,-3.84,False
SFNC,2026-07-27,call,1,2026-07-31,23.075,23.565,2.12,True
SFNC,2026-07-27,call,3,2026-07-31,23.075,23.565,2.12,True
APAM,2026-07-28,call,1,2026-07-31,41.13,39.17,-4.77,False
APAM,2026-07-28,call,3,2026-07-31,41.13,39.17,-4.77,False
BWIN,2026-07-28,call,1,2026-07-31,28.505,27.97,-1.88,False
BWIN,2026-07-28,call,3,2026-07-31,28.505,27.97,-1.88,False
BIPC,2026-07-28,call,1,2026-07-31,41.93,42.23,0.72,True
BIPC,2026-07-28,call,3,2026-07-31,41.93,42.23,0.72,True
FCF,2026-07-28,call,1,2026-07-31,21.355,21.38,0.12,True
FCF,2026-07-28,call,3,2026-07-31,21.355,21.38,0.12,True
LTH,2026-07-28,put,1,2026-07-31,44.92,44.98,0.13,False
LTH,2026-07-28,put,3,2026-07-31,44.92,44.98,0.13,False
CAKE,2026-07-28,call,1,2026-07-31,87.545,102.695,17.31,True
CAKE,2026-07-28,call,3,2026-07-31,87.545,102.695,17.31,True
FLY,2026-07-28,call,1,2026-07-31,19.045,19.805,3.99,True
FLY,2026-07-28,call,3,2026-07-31,19.045,19.805,3.99,True
CVLT,2026-07-28,put,1,2026-07-31,126.015,115.35,-8.46,True
CVLT,2026-07-28,put,3,2026-07-31,126.015,115.35,-8.46,True
LAUR,2026-07-28,call,1,2026-07-31,37.2,38.29,2.93,True
LAUR,2026-07-28,call,3,2026-07-31,37.2,38.29,2.93,True
SFNC,2026-07-28,call,1,2026-07-31,23.39,23.565,0.75,True
SFNC,2026-07-28,call,3,2026-07-31,23.39,23.565,0.75,True
TRMK,2026-07-28,call,1,2026-07-31,47.04,47.46,0.89,True
TRMK,2026-07-28,call,3,2026-07-31,47.04,47.46,0.89,True
VAC,2026-07-28,put,1,2026-07-31,99.345,98.11,-1.24,True
VAC,2026-07-28,put,3,2026-07-31,99.345,98.11,-1.24,True
ZWS,2026-07-28,call,1,2026-07-31,49.025,50.75,3.52,True
ZWS,2026-07-28,call,3,2026-07-31,49.025,50.75,3.52,True
AIN,2026-07-28,put,1,2026-07-31,76.32,74.525,-2.35,True
AIN,2026-07-28,put,3,2026-07-31,76.32,74.525,-2.35,True
ROG,2026-07-28,call,1,2026-07-31,120.545,124.83,3.55,True
ROG,2026-07-28,call,3,2026-07-31,120.545,124.83,3.55,True
FCF,2026-07-29,call,1,2026-07-31,22.145,21.38,-3.45,False
ALMS,2026-07-29,call,1,2026-07-31,26.08,28.205,8.15,True
ABG,2026-07-29,call,1,2026-07-31,252.62,229.23,-9.26,False
MRCY,2026-07-29,put,1,2026-07-31,91.92,97.16,5.7,False
CLOV,2026-07-29,put,1,2026-07-31,4.235,4.27,0.83,False
MC,2026-07-29,call,1,2026-07-31,65.6101,67.23,2.47,True
CVLT,2026-07-29,put,1,2026-07-31,120.68,115.35,-4.42,True
GKOS,2026-07-29,put,1,2026-07-31,156.73,167.075,6.6,False
LTH,2026-07-29,call,1,2026-07-31,46.08,44.98,-2.39,False
ONB,2026-07-29,call,1,2026-07-31,26.78,26.485,-1.1,False
ELVN,2026-07-29,put,1,2026-07-31,52.68,55.37,5.11,False
SFNC,2026-07-29,call,1,2026-07-31,23.425,23.565,0.6,True
VAC,2026-07-29,put,1,2026-07-31,101.595,98.11,-3.43,True
ZWS,2026-07-29,call,1,2026-07-31,51.615,50.75,-1.68,False
AIN,2026-07-29,put,1,2026-07-31,73.055,74.525,2.01,False
DYN,2026-07-30,put,1,2026-07-31,25.14,24.965,-0.7,True
PBF,2026-07-30,call,1,2026-07-31,73.94,72.05,-2.56,False
PHIN,2026-07-30,put,1,2026-07-31,68.495,74.07,8.14,False
FCPT,2026-07-30,put,1,2026-07-31,25.35,25.31,-0.16,True
ACMR,2026-07-30,call,1,2026-07-31,77.015,80.19,4.12,True
ABG,2026-07-30,call,1,2026-07-31,236.34,229.23,-3.01,False
CAKE,2026-07-30,call,1,2026-07-31,100.03,102.695,2.66,True
MRCY,2026-07-30,put,1,2026-07-31,94.82,97.16,2.47,False
GKOS,2026-07-30,put,1,2026-07-31,170.48,167.075,-2.0,True
VSEC,2026-07-30,put,1,2026-07-31,186.95,194.3,3.93,False
RLAY,2026-07-30,call,1,2026-07-31,19.3,18.95,-1.81,False
ELVN,2026-07-30,put,1,2026-07-31,54.0,55.37,2.54,False
CVLT,2026-07-30,put,1,2026-07-31,116.47,115.35,-0.96,True
SFNC,2026-07-30,call,1,2026-07-31,23.528,23.565,0.16,True
WERN,2026-07-30,call,1,2026-07-31,37.15,37.77,1.67,True
CALX,2026-07-20,call,10,2026-08-05,39.14,38.15,-2.53,False
ACHR,2026-07-20,call,10,2026-08-05,5.225,5.2,-0.48,False
MMSI,2026-07-20,call,10,2026-08-05,75.265,87.085,15.7,True
ASTH,2026-07-20,call,10,2026-08-05,45.23,36.24,-19.88,False
FCF,2026-07-20,call,10,2026-08-05,20.905,21.745,4.02,True
CIFR,2026-07-20,put,10,2026-08-05,20.695,19.1801,-7.32,True
TTAN,2026-07-20,call,10,2026-08-05,80.29,86.4,7.61,True
IMVT,2026-07-20,call,10,2026-08-05,39.89,39.12,-1.93,False
SLS,2026-07-20,call,10,2026-08-05,12.27,11.82,-3.67,False
ELVN,2026-07-20,put,10,2026-08-05,52.03,58.81,13.03,False
TMHC,2026-07-20,call,10,2026-08-05,72.45,72.45,0.0,False
HUT,2026-07-20,call,10,2026-08-05,99.79,94.91,-4.89,False
BULL,2026-07-20,call,10,2026-08-05,7.635,7.4717,-2.14,False
IDYA,2026-07-20,call,10,2026-08-05,35.83,36.415,1.63,True
PRM,2026-07-20,call,10,2026-08-05,35.51,34.92,-1.66,False
SBRA,2026-07-21,call,10,2026-08-05,21.75,20.785,-4.44,False
FCF,2026-07-21,call,10,2026-08-05,20.84,21.745,4.34,True
LBRT,2026-07-21,call,10,2026-08-05,24.95,19.52,-21.76,False
RSI,2026-07-21,put,10,2026-08-05,33.8,26.95,-20.27,True
APAM,2026-07-21,call,10,2026-08-05,39.28,42.82,9.01,True
CALX,2026-07-21,put,10,2026-08-05,35.34,38.15,7.95,False
IMVT,2026-07-21,call,10,2026-08-05,39.73,39.12,-1.54,False
TNGX,2026-07-21,call,10,2026-08-05,29.06,29.1,0.14,True
JOBY,2026-07-21,call,10,2026-08-05,7.725,7.845,1.55,True
ACHR,2026-07-21,call,10,2026-08-05,5.3099,5.2,-2.07,False
BULL,2026-07-21,call,10,2026-08-05,8.19,7.4717,-8.77,False
XMTR,2026-07-21,call,10,2026-08-05,104.58,92.18,-11.86,False
APLE,2026-07-21,call,10,2026-08-05,16.955,16.52,-2.57,False
ONDS,2026-07-21,call,10,2026-08-05,7.65,8.9582,17.1,True
ABG,2026-07-22,call,10,2026-08-05,221.02,220.4,-0.28,False
RSI,2026-07-22,put,10,2026-08-05,31.905,26.95,-15.53,True
FCF,2026-07-22,call,10,2026-08-05,20.8,21.745,4.54,True
UTI,2026-07-22,call,10,2026-08-05,35.63,41.74,17.15,True
RRR,2026-07-22,put,10,2026-08-05,64.08,62.48,-2.5,True
APAM,2026-07-22,call,10,2026-08-05,39.115,42.82,9.47,True
ONDS,2026-07-22,call,10,2026-08-05,8.4413,8.9582,6.12,True
IMVT,2026-07-22,call,10,2026-08-05,39.155,39.12,-0.09,False
LQDA,2026-07-22,call,10,2026-08-05,84.81,90.18,6.33,True
VAC,2026-07-22,put,10,2026-08-05,98.12,100.655,2.58,False
MANE,2026-07-22,put,10,2026-08-05,113.07,111.01,-1.82,True
PRM,2026-07-22,call,10,2026-08-05,34.75,34.92,0.49,True
IDYA,2026-07-22,call,10,2026-08-05,35.3,36.415,3.16,True
SFNC,2026-07-22,call,10,2026-08-05,22.935,24.085,5.01,True
SGHC,2026-07-22,call,10,2026-08-05,14.855,13.255,-10.77,False
HRI,2026-07-27,call,5,2026-08-05,158.87,169.46,6.67,True
FCF,2026-07-27,call,5,2026-08-05,20.995,21.745,3.57,True
PRDO,2026-07-27,call,5,2026-08-05,31.8,32.87,3.36,True
KNSA,2026-07-27,call,5,2026-08-05,64.68,77.86,20.38,True
JBLU,2026-07-27,call,5,2026-08-05,5.42,6.4,18.08,True
QBTS,2026-07-27,call,5,2026-08-05,18.8001,21.44,14.04,True
XENE,2026-07-27,put,5,2026-08-05,65.685,64.17,-2.31,True
